Havaintopaikka;Koordinaatit;ELY-keskus;Päivämäärä;LevätilanneNum;LevätilanneTxt;Seuranta;Ylläpito;Lisätiedot
"Kallavesi (yhd.)/Miettilän ranta";"62° 56' 13.54"" N, 27° 37' 43.15"" E";"Pohjois-Savon elinkeino-, liikenne- ja ympäristökeskus";2025-07-26T19:29:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Hirvensalo - Kakskerta/Ekvallan uimaranta";"60° 22' 44.83"" N, 22° 13' 37.34"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2025-07-26T21:44:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Kaskinen-Siipyy/Rotarien sinileväseuranta (Skatskärsviken)";"62° 25' 29.20"" N, 21° 10' 19.04"" E";"Etelä-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus";2025-07-27T10:16:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Ylä-Rieveli (14.172.1.001)/Havaintopaikka 1";"61° 24' 47.50"" N, 26° 26' 19.35"" E";"Etelä-Savon elinkeino-, liikenne- ja ympäristökeskus";2025-07-27T10:30:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Sääjärvi (35.840.1.004)/Kyläniemen lounaisranta";"60° 58' 55.61"" N, 24° 41' 19.94"" E";"Hämeen elinkeino-, liikenne- ja ympäristökeskus";2025-07-27T12:06:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Raanujärvi (67.962.1.002)/Havaintopaikka 1";"66° 40' 40.84"" N, 24° 44' 31.11"" E";"Lapin elinkeino-, liikenne- ja ympäristökeskus";2025-07-27T12:39:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Houtskarin pääsaarten vesialue/Saverkeit, Steinvik";"60° 14' 3.47"" N, 21° 24' 46.60"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2025-07-27T15:19:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Suvisaaristo-Lauttasaari/Särkiniemen uimalaituri";"60° 8' 42.99"" N, 24° 52' 19.82"" E";"Uudenmaan elinkeino-, liikenne- ja ympäristökeskus";2025-07-27T15:30:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Kuusijärvi (81.048.1.003)/Vantaan Kuusijärvi";"60° 18' 47.33"" N, 25° 6' 49.07"" E";"Uudenmaan elinkeino-, liikenne- ja ympäristökeskus";2025-07-27T16:52:00;1;;-;"Tavallisen käyttäjän ylläpitämä";"Pieniä pisteitä vedessä."
"Pieni-Onkamo (04.371.1.001)/Haapalahti";"62° 22' 35.33"" N, 29° 53' 30.03"" E";"Pohjois-Karjalan elinkeino-, liikenne- ja ympäristökeskus";2025-07-27T17:05:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Klobbfjärden/Rotarien sinileväseuranta (Karhulahti)";"60° 23' 18.19"" N, 26° 20' 17.45"" E";"Uudenmaan elinkeino-, liikenne- ja ympäristökeskus";2025-07-27T21:28:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Uusikaarlepyyn - Larsmon rannikkoalue (99.11)/Valtakunnallinen sinileväseuranta (Pietarsaaren edusta)";"63° 43' 27.53"" N, 22° 37' 12.42"" E";"Etelä-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus";2025-07-28T09:07:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Paimionlahti ja Paimionselän sisäosa/Valtakunnallinen sinileväseuranta (Paimionlahti, Harvaluodon uimaranta)";"60° 22' 14.99"" N, 22° 30' 56.58"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2025-07-28T10:24:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";"Näkösyvyys kuitenkin hyvä."
"Littoistenjärvi (82V043.1.001)/Valtakunnallinen sinileväseuranta";"60° 27' 19.74"" N, 22° 22' 37.53"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2025-07-28T11:03:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Tankar/Valtakunnallinen sinileväseuranta (Perämeri, keskinen)";"63° 55' 7.85"" N, 22° 58' 48.98"" E";"Etelä-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus";2025-07-28T12:00:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";"Repskäret hieman sinilevää vesipatsaassa."
"Villinki/Rotarien sinileväseuranta (Jollas, Furuvik)";"60° 9' 30.67"" N, 25° 3' 49.64"" E";"Uudenmaan elinkeino-, liikenne- ja ympäristökeskus";2025-07-28T12:27:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Toiviaisjärvi (04.552.1.013)/Valtakunnallinen sinileväseuranta (Kaarteenperä)";"63° 32' 40.75"" N, 26° 31' 17.75"" E";"Pohjois-Savon elinkeino-, liikenne- ja ympäristökeskus";2025-07-28T12:57:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";"Tuulen vuoksi levä ei ole lauttana."
"Liesluodon - Korsaaren edusta/Rekissaari";"60° 50' 28.63"" N, 21° 11' 57.90"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2025-07-28T16:25:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Suvisaaristo-Lauttasaari/Rotarien sinileväseuranta (Haukilahti, Mellstenintien kallioranta)";"60° 9' 17.01"" N, 24° 46' 38.66"" E";"Uudenmaan elinkeino-, liikenne- ja ympäristökeskus";2025-07-28T19:37:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Flatöfjärden/Ryssö sund, Tröttviken";"60° 22' 20.49"" N, 19° 59' 43.58"" E";"Ahvenanmaan maakunta";2025-07-28T20:08:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Suvisaaristo-Lauttasaari/Rotarien sinileväseuranta (Nuottaniemi)";"60° 8' 31.00"" N, 24° 44' 15.20"" E";"Uudenmaan elinkeino-, liikenne- ja ympäristökeskus";2025-07-28T20:52:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Ströömi/Rotarien sinileväseuranta (Hosmanviikki)";"60° 33' 48.73"" N, 21° 17' 28.76"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2025-07-29T07:43:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Kallavesi (yhd.)/Valtakunnallinen sinileväseuranta (Oravilahti)";"62° 35' 14.28"" N, 27° 36' 43.56"" E";"Pohjois-Savon elinkeino-, liikenne- ja ympäristökeskus";2025-07-29T08:41:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Mannervesi/Valtakunnallinen sinileväseuranta (Iso Marjakari)";"61° 0' 19.67"" N, 21° 18' 46.82"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2025-07-29T09:01:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";"Levää on enemmän vedessä kuin keväällä, mutta edelleenkään ei varsinaista kukintaa esiinny jotain erityistyyniä ja kuumia aamuja lukuunottamatta.  Eli tilanne ei edelleenkään täytä runsaan esiintymän kriteereitä."
"Onkivesi (04.511.1.001)/Valtakunnallinen sinileväseuranta";"63° 21' 44.57"" N, 27° 22' 4.10"" E";"Pohjois-Savon elinkeino-, liikenne- ja ympäristökeskus";2025-07-29T09:02:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Vimpelinlampi (59.337.1.002)/Valtakunnallinen sinileväseuranta";"64° 12' 49.32"" N, 27° 41' 18.24"" E";"Kainuun elinkeino-, liikenne- ja ympäristökeskus";2025-07-29T09:33:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Haapajärvi (06.022.1.001)/Valtakunnallinen sinileväseuranta";"60° 55' 25.14"" N, 28° 18' 9.76"" E";"Kaakkois-Suomen elinkeino-, liikenne- ja ympäristökeskus";2025-07-29T09:45:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Oulujärvi (yhd.)/Valtakunnallinen sinileväseuranta (Sokajärvi)";"64° 15' 0.36"" N, 27° 35' 17.52"" E";"Kainuun elinkeino-, liikenne- ja ympäristökeskus";2025-07-29T09:50:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Rauman ja Eurajoen saaristo/Rotarien sinileväseuranta (Verkkoniemennokka)";"61° 3' 37.92"" N, 21° 23' 29.51"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2025-07-29T10:40:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";"Itätuuli vei levää pois"
"Vardskadsudden - Strömma/Rotarien sinileväseuranta (Pedersåstrand)";"60° 5' 25.13"" N, 22° 49' 30.25"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2025-07-29T11:03:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Savijärvi (81.043.1.002)/Valtakunnallinen sinileväseuranta";"60° 21' 50.39"" N, 25° 20' 6.94"" E";"Uudenmaan elinkeino-, liikenne- ja ympäristökeskus";2025-07-29T11:30:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Kuusijärvi (81.048.1.003)/Valtakunnallinen sinileväseuranta";"60° 18' 46.44"" N, 25° 6' 40.68"" E";"Uudenmaan elinkeino-, liikenne- ja ympäristökeskus";2025-07-29T12:24:00;1;;-;"Asiantuntijan ylläpitämä";
"Kivenpuulammi (35.823.1.002)/Rotarien sinileväseuranta";"60° 49' 31.76"" N, 25° 0' 23.14"" E";"Hämeen elinkeino-, liikenne- ja ympäristökeskus";2025-07-29T14:01:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Mallusjärvi (18.033.1.001)/Valtakunnallinen sinileväseuranta (seurakunnan leirikeskus)";"60° 44' 18.92"" N, 25° 35' 33.50"" E";"Hämeen elinkeino-, liikenne- ja ympäristökeskus";2025-07-29T14:48:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Korppoon - Houtskarin ulkosaaristoalue/Valtakunnallinen sinileväseuranta (Korpoström)";"60° 6' 35.49"" N, 21° 35' 58.59"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2025-07-29T15:00:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Kirkonsalmi - Salavainen - Kolkka/Rotarien sinileväseuranta (Pölläniemi)";"60° 29' 25.84"" N, 21° 48' 40.20"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2025-07-29T15:14:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Ranuanjärvi (61.463.1.002)/Valtakunnallinen sinileväseuranta";"65° 56' 8.88"" N, 26° 31' 1.92"" E";"Lapin elinkeino-, liikenne- ja ympäristökeskus";2025-07-29T15:16:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Haatajanjärvi (59.912.1.006)/Valtakunnallinen sinileväseuranta";"64° 6' 30.24"" N, 29° 31' 36.48"" E";"Kainuun elinkeino-, liikenne- ja ympäristökeskus";2025-07-29T15:25:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Kuivajärvi (59.633.1.020)/Valtakunnallinen sinileväseuranta";"64° 38' 19.68"" N, 30° 3' 10.80"" E";"Kainuun elinkeino-, liikenne- ja ympäristökeskus";2025-07-29T15:41:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Iso- ja Pikku-Nauvon vesialue/Rotarien sinileväseuranta (Hökberg)";"60° 10' 31.35"" N, 21° 56' 53.72"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2025-07-29T17:04:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Sankilammen alue (59.142)/Sanginjoki";"64° 58' 43.16"" N, 25° 58' 5.16"" E";"Pohjois-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus";2025-07-29T17:27:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Vaattojärvi (67.831.1.001)/Havaintopaikka 1";"67° 12' 40.28"" N, 24° 8' 38.75"" E";"Lapin elinkeino-, liikenne- ja ympäristökeskus";2025-07-29T20:00:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Ylisjärvi (24.043.1.001)/Tuoreskallio";"60° 21' 17.47"" N, 23° 16' 26.79"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2025-07-30T07:02:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Tottijärvi (35.211.1.009)/Valtakunnallinen sinileväseuranta";"61° 24' 21.60"" N, 23° 19' 26.76"" E";"Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus";2025-07-30T09:01:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Maksniemi sisä/Rotarien sinileväseuranta (Puntarniemi)";"65° 39' 34.54"" N, 24° 44' 32.91"" E";"Lapin elinkeino-, liikenne- ja ympäristökeskus";2025-07-30T09:23:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Pyhäjärvi (16.003.1.001)/Hiitelä";"60° 43' 16.41"" N, 25° 58' 8.70"" E";"Hämeen elinkeino-, liikenne- ja ympäristökeskus";2025-07-30T09:44:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Mynälahden sisäosa/Rotarien sinileväseuranta (Pyhäranta Rantamäki)";"60° 37' 5.45"" N, 21° 47' 45.89"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2025-07-30T09:46:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Kallavesi (yhd.)/Iso-Muurainen";"62° 50' 55.74"" N, 27° 44' 4.71"" E";"Pohjois-Savon elinkeino-, liikenne- ja ympäristökeskus";2025-07-30T09:59:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Pyhäjärvi (35.931.1.002)/Valtakunnallinen sinileväseuranta (Manttaalinranta)";"60° 48' 19.44"" N, 23° 46' 10.20"" E";"Hämeen elinkeino-, liikenne- ja ympäristökeskus";2025-07-30T10:05:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Ukonvesi (Saimaa) (04.151.1.001)/Koivukummunpolku";"61° 36' 36.50"" N, 27° 16' 29.62"" E";"Etelä-Savon elinkeino-, liikenne- ja ympäristökeskus";2025-07-30T11:03:00;1;;-;"Kokeneen käyttäjän ylläpitämä";"Rajatapaus. Vesi on kirkasta, mutta vihreitä hippusia kelluu mukana."
"Västra gloppetin rannikkoalue (98.212)/Valtakunnallinen sinileväseuranta (Storbådan)";"63° 24' 14.43"" N, 21° 59' 23.36"" E";"Etelä-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus";2025-07-30T12:00:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Kiuruvesi (04.523.1.001)/Valtakunnallinen sinileväseuranta";"63° 38' 48.66"" N, 26° 38' 34.64"" E";"Pohjois-Savon elinkeino-, liikenne- ja ympäristökeskus";2025-07-30T12:38:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Orivesi (Saimaa) (04.311.1.001)/Valtakunnallinen sinileväseuranta (Kyyrönniemi)";"62° 11' 54.24"" N, 29° 27' 45.72"" E";"Pohjois-Karjalan elinkeino-, liikenne- ja ympäristökeskus";2025-07-30T14:47:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Vanajavesi (yhd.)/Rotarien sinileväseuranta (Haapasaarenkärki)";"61° 8' 25.48"" N, 24° 9' 40.49"" E";"Hämeen elinkeino-, liikenne- ja ympäristökeskus";2025-07-30T15:09:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Pääjärvi (35.833.1.003)/Valtakunnallinen sinileväseuranta (Biologinen asema)";"61° 3' 4.63"" N, 25° 2' 35.02"" E";"Hämeen elinkeino-, liikenne- ja ympäristökeskus";2025-07-30T15:30:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Ontojärvi - Nurmesjärvi (59.911.1.001)/Roukonpuro";"64° 11' 3.05"" N, 29° 11' 33.99"" E";"Kainuun elinkeino-, liikenne- ja ympäristökeskus";2025-07-30T18:43:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Höytiäisen kanavan alue (04.81)/Marjalan uimaranta";"62° 37' 51.13"" N, 29° 39' 37.95"" E";"Pohjois-Karjalan elinkeino-, liikenne- ja ympäristökeskus";2025-07-30T19:14:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Ylisjärvi (24.043.1.001)/Tuoreskallio";"60° 21' 17.47"" N, 23° 16' 26.79"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2025-07-31T06:39:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Ylisjärvi (24.043.1.001)/Valtakunnallinen sinileväseuranta (itäranta)";"60° 21' 56.56"" N, 23° 16' 58.11"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2025-07-31T09:44:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Tammion saaristoalue (91.113)/Valtakunnallinen sinileväseuranta (Suomenlahti, Huovari)";"60° 23' 18.66"" N, 27° 39' 18.74"" E";"Kaakkois-Suomen elinkeino-, liikenne- ja ympäristökeskus";2025-07-31T10:11:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Kevätön (04.652.1.026)/Valtakunnallinen sinileväseuranta";"63° 5' 33.72"" N, 27° 36' 55.44"" E";"Pohjois-Savon elinkeino-, liikenne- ja ympäristökeskus";2025-07-31T10:43:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";"Erittäin hienojakoista, vaikeasti havaittavaa. Todennäköisesti samaa, vuonna 2021 esiintynyttä Aphanizomenon gracile."
"Ukonvesi (Saimaa) (04.151.1.001)/Tuppuralan ranta";"61° 40' 56.37"" N, 27° 18' 42.05"" E";"Etelä-Savon elinkeino-, liikenne- ja ympäristökeskus";2025-07-31T12:38:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Narvijärvi (33.009.1.001)/Rotarien sinileväseuranta (Houninlahti)";"61° 4' 29.86"" N, 21° 51' 19.24"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2025-07-31T13:36:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Rattosjärvi (67.964.1.001)/Rattosjärvi, veneenlaskupaikka";"66° 50' 41.00"" N, 24° 52' 30.95"" E";"Lapin elinkeino-, liikenne- ja ympäristökeskus";2025-07-31T13:57:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Kivesjärvi (59.351.1.002)/Havaintopaikka 1";"64° 28' 33.95"" N, 27° 22' 3.29"" E";"Kainuun elinkeino-, liikenne- ja ympäristökeskus";2025-07-31T18:11:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Kirkonsalmi - Nuikonlahti/Ruokorauma";"60° 23' 53.01"" N, 21° 58' 0.98"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2025-07-31T18:15:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Paraisten sisäsaaristovedet/Stormälö";"60° 15' 46.62"" N, 22° 7' 23.96"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2025-07-31T20:21:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Ukonvesi (Saimaa) (04.151.1.001)/Rauhaniemen ranta";"61° 40' 41.76"" N, 27° 17' 50.06"" E";"Etelä-Savon elinkeino-, liikenne- ja ympäristökeskus";2025-07-31T21:24:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Örön ja Jurmon välinen ulkosaaristoalue/Valtakunnallinen sinileväseuranta (Trunsö)";"59° 52' 53.99"" N, 21° 46' 24.00"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2025-08-01T07:55:04;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Monåfjärden-Kalotfjärden/Norra Heplotan, itäranta";"63° 18' 59.75"" N, 22° 15' 10.91"" E";"Etelä-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus";2025-08-01T19:57:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Vanajavesi (yhd.)/Kuhanselkä, Mälkiäinen";"61° 11' 56.19"" N, 24° 16' 0.88"" E";"Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus";2025-08-02T19:36:59;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Hautaperän tekojärvi (53.081.2.001)/Uimaranta";"63° 42' 46.86"" N, 25° 20' 45.43"" E";"Pohjois-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus";2025-08-03T19:00:00;1;;-;"Tavallisen käyttäjän ylläpitämä";"Vedessä oli nähtävissä hiutaleina/hiukkasina vihertävää sinilevää."
"Kaskinen-Kristiinankaupunki/Rotarien sinileväseuranta (Vackergrund)";"62° 20' 25.15"" N, 21° 13' 55.81"" E";"Etelä-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus";2025-08-03T20:17:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Vardskadsudden - Strömma/Rotarien sinileväseuranta (Pedersåstrand)";"60° 5' 25.13"" N, 22° 49' 30.25"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2025-08-04T07:39:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Espoonlahti/Rotarien sinileväseuranta (Klobbenin saaristovenelaituri)";"60° 8' 6.00"" N, 24° 38' 51.08"" E";"Uudenmaan elinkeino-, liikenne- ja ympäristökeskus";2025-08-04T08:41:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Kallavesi (yhd.)/Valtakunnallinen sinileväseuranta (Oravilahti)";"62° 35' 14.28"" N, 27° 36' 43.56"" E";"Pohjois-Savon elinkeino-, liikenne- ja ympäristökeskus";2025-08-04T08:48:20;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Kiteenjärvi (02.022.1.001)/Valtakunnallinen sinileväseuranta (Postinrannan uimaranta)";"62° 5' 55.68"" N, 30° 9' 8.64"" E";"Pohjois-Karjalan elinkeino-, liikenne- ja ympäristökeskus";2025-08-04T09:15:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Kaupunginlampi (59.337.1.001)/Valtakunnallinen sinileväseuranta";"64° 13' 37.56"" N, 27° 42' 48.24"" E";"Kainuun elinkeino-, liikenne- ja ympäristökeskus";2025-08-04T09:20:34;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
Sandöfjärden/Lökholmen;"59° 51' 29.38"" N, 23° 26' 44.41"" E";"Uudenmaan elinkeino-, liikenne- ja ympäristökeskus";2025-08-04T11:49:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Hakkenpää - Tuulvesi/Rotarien sinileväseuranta (Tupaluoto, Lokalahti)";"60° 38' 56.05"" N, 21° 22' 2.06"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2025-08-04T12:00:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";"Levää selkeästi havaittavissa veden seassa"
"Pernajanlahti/Rotarien sinileväseuranta (Pitkäpään laituri)";"60° 25' 6.05"" N, 26° 5' 18.38"" E";"Uudenmaan elinkeino-, liikenne- ja ympäristökeskus";2025-08-04T15:13:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Littoistenjärvi (82V043.1.001)/Valtakunnallinen sinileväseuranta";"60° 27' 19.74"" N, 22° 22' 37.53"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2025-08-04T15:25:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";"Kirkas vesi, sinilevä hippuina koko vesimassassa"
"Brändö innerskärgård/Lappo";"60° 18' 56.38"" N, 20° 59' 46.24"" E";"Ahvenanmaan maakunta";2025-08-04T17:03:00;1;;-;"Tavallisen käyttäjän ylläpitämä";"Erittäin vähäistä. Lähes kirkas vesi."
"Toiviaisjärvi (04.552.1.013)/Valtakunnallinen sinileväseuranta (Kaarteenperä)";"63° 32' 40.75"" N, 26° 31' 17.75"" E";"Pohjois-Savon elinkeino-, liikenne- ja ympäristökeskus";2025-08-04T18:25:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Bengtsår/Rotarien sinileväseuranta (Björkholmen)";"59° 53' 40.92"" N, 22° 55' 57.95"" E";"Uudenmaan elinkeino-, liikenne- ja ympäristökeskus";2025-08-04T19:21:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Hepari (22.008.1.012)/Rotarien sinileväseuranta";"60° 14' 31.36"" N, 24° 24' 5.08"" E";"Uudenmaan elinkeino-, liikenne- ja ympäristökeskus";2025-08-04T22:34:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Yli-Kitka (73.025.1.001)/Valtakunnallinen sinileväseuranta (Isohiedanlahti)";"66° 12' 2.38"" N, 28° 56' 48.13"" E";"Pohjois-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus";2025-08-05T06:00:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";"Veden lämpötila +23. Vedessä hieman sinilevää ja runsaasti muuta hiukkasta (heinien siitepölyä?)."
"Kirkkojärvi (95.110.1.020)/Valtakunnallinen sinileväseuranta (Rymättylän Kirkkojärvi)";"60° 22' 15.30"" N, 21° 55' 58.83"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2025-08-05T07:08:24;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";"Näkösyvyys 38cm"
"Paimionlahti ja Paimionselän sisäosa/Valtakunnallinen sinileväseuranta (Paimionlahti, Harvaluodon uimaranta)";"60° 22' 14.99"" N, 22° 30' 56.58"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2025-08-05T07:12:14;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Vanajavesi (yhd.)/Valtakunnallinen sinileväseuranta (Retulansaari)";"61° 10' 48.98"" N, 24° 18' 6.21"" E";"Hämeen elinkeino-, liikenne- ja ympäristökeskus";2025-08-05T08:01:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Ähtärinjärvi (35.433.1.001)/Valtakunnallinen sinileväseuranta (Ähtärinsalmi)";"62° 35' 31.30"" N, 24° 8' 6.38"" E";"Etelä-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus";2025-08-05T08:15:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Kirkkojärvi (35.713.1.022)/Valtakunnallinen sinileväseuranta";"61° 27' 16.56"" N, 24° 2' 33.00"" E";"Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus";2025-08-05T09:52:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
