Havaintopaikka;Koordinaatit;ELY-keskus;Päivämäärä;LevätilanneNum;LevätilanneTxt;Seuranta;Ylläpito;Lisätiedot
"Kirkkojärvi (24.021.1.005)/Valtakunnallinen sinileväseuranta (Kiiskisnokka)";"60° 12' 39.62"" N, 23° 23' 48.67"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2022-07-20T17:02:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Rymättylän ja Houtskarin välinen saaristo/Rotarien sinileväseuranta (Nåtaholm)";"60° 10' 47.49"" N, 21° 31' 30.10"" E";"Ahvenanmaan maakunta";2022-07-20T17:31:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Paraisten sisäsaaristovedet/Rotarien sinileväseuranta (Parainen, Tjuven saari)";"60° 17' 10.66"" N, 22° 18' 39.84"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2022-07-20T18:55:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Västra gloppetin rannikkoalue (98.212)/Valtakunnallinen sinileväseuranta (Storbådan)";"63° 24' 14.43"" N, 21° 59' 23.36"" E";"Etelä-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus";2022-07-20T20:31:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Rönnskärsgloppetin rannikkoalue (97.111)/Valtakunnallinen sinileväseuranta (Märaströmmen)";"62° 59' 0.60"" N, 21° 2' 46.63"" E";"Etelä-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus";2022-07-20T20:32:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Saarijärvi (14.614.1.002)/Valtakunnallinen sinileväseuranta (Mansikkaniemi)";"62° 42' 0.03"" N, 25° 15' 47.44"" E";"Keski-Suomen elinkeino-, liikenne- ja ympäristökeskus";2022-07-21T08:13:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
Askaistenlahti/Kaunisranta;"60° 31' 7.80"" N, 21° 52' 34.09"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2022-07-21T08:23:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
Laitsalmi/Salonkylä1;"60° 21' 15.69"" N, 21° 51' 18.14"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2022-07-21T08:48:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Inkoo Degerö/Svenviken";"60° 2' 23.09"" N, 24° 7' 29.65"" E";"Uudenmaan elinkeino-, liikenne- ja ympäristökeskus";2022-07-21T09:10:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Brändö innerskärgård/Sarvik";"60° 25' 19.58"" N, 21° 2' 24.25"" E";"Ahvenanmaan maakunta";2022-07-21T09:35:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Vihnusjärvi (35.213.1.001)/Havaintopaikka 1";"61° 29' 4.51"" N, 23° 32' 2.02"" E";"Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus";2022-07-21T09:55:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Vihnusjärvi (35.213.1.001)/Havaintopaikka 1";"61° 29' 4.35"" N, 23° 32' 3.18"" E";"Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus";2022-07-21T10:00:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Niinivesi (14.721.1.001)/Nestorila";"62° 50' 2.16"" N, 26° 44' 1.47"" E";"Pohjois-Savon elinkeino-, liikenne- ja ympäristökeskus";2022-07-21T10:14:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Mahnalanselkä - Kirkkojärvi (35.511.1.001)/Linnavuoren uimaranta";"61° 29' 38.48"" N, 23° 20' 31.96"" E";"Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus";2022-07-21T11:00:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Orijärvi (04.152.1.003)/Orijärven uimaranta";"61° 39' 53.76"" N, 27° 12' 26.30"" E";"Etelä-Savon elinkeino-, liikenne- ja ympäristökeskus";2022-07-21T11:09:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Ukonvesi (Saimaa) (04.151.1.001)/Koivukummunpolku";"61° 36' 36.50"" N, 27° 16' 29.62"" E";"Etelä-Savon elinkeino-, liikenne- ja ympäristökeskus";2022-07-21T11:52:00;1;;-;"Kokeneen käyttäjän ylläpitämä";
"Saimaa (04.112.1.001)/Siikavesi";"61° 40' 56.56"" N, 27° 47' 47.68"" E";"Etelä-Savon elinkeino-, liikenne- ja ympäristökeskus";2022-07-21T15:07:40;1;;-;"Kokeneen käyttäjän ylläpitämä";
Mannervesi/Koivuniemi;"61° 0' 5.47"" N, 21° 18' 31.83"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2022-07-21T15:15:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Kakskerranjärvi (95.110.1.001)/Kalliolantie";"60° 21' 57.96"" N, 22° 15' 22.79"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2022-07-21T18:16:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Niulalahti/Havaintopaikka 1";"60° 22' 5.44"" N, 21° 51' 13.07"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2022-07-21T19:57:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Höytiäinen (04.821.1.001)/Ruvaslahti";"62° 59' 35.02"" N, 29° 31' 10.25"" E";"Pohjois-Karjalan elinkeino-, liikenne- ja ympäristökeskus";2022-07-21T21:59:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Orijärvi (04.152.1.003)/Orijärven uimaranta";"61° 39' 59.29"" N, 27° 12' 24.93"" E";"Etelä-Savon elinkeino-, liikenne- ja ympäristökeskus";2022-07-22T11:06:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Inkoo Fagervik/Österviken, Jakob Ramsjö";"59° 59' 41.42"" N, 23° 58' 52.52"" E";"Uudenmaan elinkeino-, liikenne- ja ympäristökeskus";2022-07-22T11:10:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Mallinkaistenjärvi (35.825.1.005)/Havaintopaikka 1";"60° 54' 13.55"" N, 24° 52' 41.69"" E";"Hämeen elinkeino-, liikenne- ja ympäristökeskus";2022-07-22T11:13:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Vanajavesi (yhd.)/Kuhanselkä, Mälkiäinen";"61° 11' 56.19"" N, 24° 16' 0.88"" E";"Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus";2022-07-22T11:19:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
Mannervesi/Koivuniemi;"61° 0' 5.02"" N, 21° 18' 30.84"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2022-07-22T12:13:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Lentua (59.921.1.001)/Havaintopaikka 2";"64° 13' 50.69"" N, 29° 34' 56.22"" E";"Kainuun elinkeino-, liikenne- ja ympäristökeskus";2022-07-22T13:38:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Helsinki-Porkkala/Låga Räfsö";"59° 58' 40.82"" N, 24° 29' 29.82"" E";"Uudenmaan elinkeino-, liikenne- ja ympäristökeskus";2022-07-22T14:03:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Hirvensalo - Kakskerta/Havaintopaikka 2";"60° 22' 27.09"" N, 22° 17' 55.90"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2022-07-22T19:24:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Flatöfjärden/Ryssö sund, Tröttviken";"60° 22' 16.28"" N, 19° 59' 45.78"" E";"Ahvenanmaan maakunta";2022-07-23T08:50:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Suurijärvi (09.002.1.001)/Mustalahti";"60° 41' 48.15"" N, 27° 54' 43.43"" E";"Kaakkois-Suomen elinkeino-, liikenne- ja ympäristökeskus";2022-07-23T11:55:00;1;;-;"Tavallisen käyttäjän ylläpitämä";"Rantavedessä n.5-10m matkalla pieniä levälauttoja."
"Iso Vatjusjärvi (54.039.1.002)/Vatjusjärvi";"64° 4' 23.02"" N, 25° 20' 51.82"" E";"Pohjois-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus";2022-07-23T16:00:00;1;;-;"Tavallisen käyttäjän ylläpitämä";"Hieman levää rannassa"
Mannervesi/Koivuniemi;"61° 0' 5.17"" N, 21° 18' 31.43"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2022-07-24T11:05:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Velkuan - Iniön välisaaristo/Sundholm";"60° 16' 58.81"" N, 21° 18' 54.07"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2022-07-24T11:20:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Iijärvi (59.412.1.004)/Säätila";"64° 30' 26.78"" N, 28° 4' 52.62"" E";"Kainuun elinkeino-, liikenne- ja ympäristökeskus";2022-07-24T15:22:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
Vappari/Latosaari;"60° 20' 19.74"" N, 22° 12' 15.41"" E";-;2022-07-24T18:52:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Vesijärvi (35.731.1.001)/Riun uimaranta";"61° 29' 8.11"" N, 24° 5' 26.00"" E";"Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus";2022-07-24T20:02:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Virolahden rannikkoalue (91.111)/Valtakunnallinen sinileväseuranta (Suomenlahti, Virolahti, Rautalanselkä)";"60° 32' 40.10"" N, 27° 44' 51.51"" E";"Kaakkois-Suomen elinkeino-, liikenne- ja ympäristökeskus";2022-07-25T08:00:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";"Tarkka-satelliittikuvan perusteella (Sentinel-2A MSI-data ja Landsat-9 OLI2-data)  Virolahdella on sinilevää päällysvesikerroksessa (levärunsaus vähintäänkin 1-luokkaa). https://wwwi4.ymparisto.fi/i4/fin/tarkka/index.html?type=RGB&date=2022-07-25&datespan=1&name=DEFAULT&lang=fi&zoom=12&lat=60.52919&lon=27.82113"
"Rymättylän ja Houtskarin välinen saaristo/Rotarien sinileväseuranta (Bölsviken)";"60° 8' 31.72"" N, 21° 38' 36.12"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2022-07-25T09:00:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Orijärvi (04.152.1.003)/Orijärven uimaranta";"61° 39' 52.76"" N, 27° 12' 29.71"" E";"Etelä-Savon elinkeino-, liikenne- ja ympäristökeskus";2022-07-25T09:48:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Valkjärvi (21.054.1.001)/Valtakunnallinen sinileväseuranta (Lähtelän ranta)";"60° 23' 37.15"" N, 24° 42' 26.60"" E";"Uudenmaan elinkeino-, liikenne- ja ympäristökeskus";2022-07-25T09:57:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";"Tyyni sää"
"Rauman ja Eurajoen saaristo/Rotarien sinileväseuranta (Verkkoniemennokka)";"61° 3' 37.92"" N, 21° 23' 29.51"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2022-07-25T09:58:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Rymättylän ja Houtskarin välinen saaristo/Rotarien sinileväseuranta (Mårtensholm)";"60° 8' 47.28"" N, 21° 28' 37.72"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2022-07-25T10:17:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Sipoon saaristo/Rotarien sinileväseuranta (Sipoon selkä, Stora Korpholmen)";"60° 12' 26.41"" N, 25° 19' 52.66"" E";"Uudenmaan elinkeino-, liikenne- ja ympäristökeskus";2022-07-25T10:42:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Rautavesi - Liekovesi (35.131.1.001)/Myllyvuolle";"61° 24' 46.12"" N, 23° 4' 51.71"" E";"Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus";2022-07-25T10:48:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Rauman edusta/Valtakunnallinen sinileväseuranta (Syväraumanlahti)";"61° 8' 15.09"" N, 21° 28' 16.52"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2022-07-25T15:24:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Siikaisjärvi (36.065.1.002)/Kunnannokka";"61° 53' 5.63"" N, 21° 48' 45.68"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2022-07-25T15:55:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Vanajavesi (yhd.)/Kuhanselkä, Mälkiäinen";"61° 11' 56.19"" N, 24° 16' 0.88"" E";"Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus";2022-07-25T16:55:30;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Pernajanlahti/Rotarien sinileväseuranta (Pitkäpään laituri)";"60° 25' 6.05"" N, 26° 5' 18.38"" E";"Uudenmaan elinkeino-, liikenne- ja ympäristökeskus";2022-07-25T17:39:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Kruunuvuorenselkä/Rotarien sinileväseuranta (Munkkisaari)";"60° 9' 12.41"" N, 24° 55' 57.28"" E";"Uudenmaan elinkeino-, liikenne- ja ympäristökeskus";2022-07-25T18:59:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Paraisten sisäsaaristovedet/Rotarien sinileväseuranta (Hessund)";"60° 19' 21.12"" N, 22° 21' 4.14"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2022-07-25T19:12:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Suuri-Juminen (04.635.1.005)/Kaimosaari, Hakoniemi";"63° 27' 0.59"" N, 27° 48' 30.29"" E";"Pohjois-Savon elinkeino-, liikenne- ja ympäristökeskus";2022-07-25T20:50:00;1;;-;"Tavallisen käyttäjän ylläpitämä";"Vedessä on kellertäviä hiukkasia."
"Suuri-Onkamo (04.372.1.001)/Valtakunnallinen sinileväseuranta (Piranlahti)";"62° 18' 35.50"" N, 29° 59' 38.10"" E";"Pohjois-Karjalan elinkeino-, liikenne- ja ympäristökeskus";2022-07-26T04:58:32;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Saimaa (04.112.1.001)/Valtakunnallinen sinileväseuranta (Huhtiniemi)";"61° 3' 32.40"" N, 28° 8' 24.72"" E";"Kaakkois-Suomen elinkeino-, liikenne- ja ympäristökeskus";2022-07-26T07:47:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Enäjärvi (22.005.1.001)/Valtakunnallinen sinileväseuranta";"60° 20' 18.96"" N, 24° 21' 38.52"" E";"Uudenmaan elinkeino-, liikenne- ja ympäristökeskus";2022-07-26T08:26:04;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Kuusijärvi (81.048.1.003)/Valtakunnallinen sinileväseuranta";"60° 18' 46.44"" N, 25° 6' 40.68"" E";"Uudenmaan elinkeino-, liikenne- ja ympäristökeskus";2022-07-26T08:30:00;1;;-;"Asiantuntijan ylläpitämä";
"Ähtärinjärvi (35.433.1.001)/Valtakunnallinen sinileväseuranta (Ähtärinsalmi)";"62° 35' 31.30"" N, 24° 8' 6.38"" E";"Etelä-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus";2022-07-26T09:15:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Klobbfjärden/Rotarien sinileväseuranta (Karhulahti)";"60° 23' 18.19"" N, 26° 20' 17.45"" E";"Uudenmaan elinkeino-, liikenne- ja ympäristökeskus";2022-07-26T09:39:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Loviisa-Porvoo/Vahterpää etelä";"60° 21' 30.11"" N, 26° 26' 53.80"" E";"Uudenmaan elinkeino-, liikenne- ja ympäristökeskus";2022-07-26T10:06:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Tuusulanjärvi (21.082.1.001)/Valtakunnallinen sinileväseuranta (Halosenniemi)";"60° 26' 8.52"" N, 25° 3' 20.88"" E";"Uudenmaan elinkeino-, liikenne- ja ympäristökeskus";2022-07-26T11:36:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";"Kova tuuli"
"Syvä-Kumpunen (04.611.1.018)/Ranta";"63° 3' 49.54"" N, 27° 39' 10.57"" E";"Pohjois-Savon elinkeino-, liikenne- ja ympäristökeskus";2022-07-26T11:48:00;1;;-;"Asiantuntijan ylläpitämä";
"Aumanalanen (04.611.1.017)/Ranta";"63° 3' 52.40"" N, 27° 39' 37.19"" E";"Pohjois-Savon elinkeino-, liikenne- ja ympäristökeskus";2022-07-26T11:49:00;1;;-;"Asiantuntijan ylläpitämä";
"Toiviaisjärvi (04.552.1.013)/Valtakunnallinen sinileväseuranta";"63° 33' 19.80"" N, 26° 30' 24.48"" E";"Pohjois-Savon elinkeino-, liikenne- ja ympäristökeskus";2022-07-26T12:47:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Korppoon - Houtskarin ulkosaaristoalue/Valtakunnallinen sinileväseuranta (Korpoström)";"60° 6' 40.91"" N, 21° 36' 10.31"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2022-07-26T14:44:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Hiidenvesi (23.031.1.001)/Rotarien sinileväseuranta (Kuninkaanlahti)";"60° 23' 51.84"" N, 24° 9' 30.91"" E";"Uudenmaan elinkeino-, liikenne- ja ympäristökeskus";2022-07-26T15:27:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Rymättylän ja Houtskarin välinen saaristo/Rotarien sinileväseuranta (Jänislot)";"60° 15' 48.21"" N, 21° 37' 45.80"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2022-07-26T15:46:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Näsijärvi (yhd.)/Valtakunnallinen sinileväseuranta (Elianderin ranta)";"61° 30' 11.88"" N, 23° 43' 57.72"" E";"Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus";2022-07-26T16:05:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Simpelejärvi (yhd.)/Rotarien sinileväseuranta (Joukionsalmi)";"61° 29' 50.81"" N, 29° 28' 29.88"" E";"Kaakkois-Suomen elinkeino-, liikenne- ja ympäristökeskus";2022-07-26T16:36:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Korpijärvi (59.692.1.005)/Valtakunnallinen sinileväseuranta";"64° 42' 36.36"" N, 29° 10' 43.32"" E";"Kainuun elinkeino-, liikenne- ja ympäristökeskus";2022-07-26T19:09:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Paraisten sisäsaaristovedet/Rotarien sinileväseuranta (Lilltervo, Djupsundet)";"60° 13' 40.37"" N, 22° 12' 36.11"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2022-07-26T19:25:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Pyhämaan saaristo/Rotarien sinileväseuranta (Letonmaa)";"60° 58' 58.25"" N, 21° 14' 33.73"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2022-07-26T19:44:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
Mannervesi/Koivuniemi;"61° 0' 4.84"" N, 21° 18' 30.43"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2022-07-26T22:05:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Brändö innerskärgård/Sarvik";"60° 25' 19.60"" N, 21° 2' 24.16"" E";"Ahvenanmaan maakunta";2022-07-27T07:24:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Paraisten sisäsaaristovedet/Rotarien sinileväseuranta (Sattmarksholmen)";"60° 15' 2.66"" N, 22° 14' 3.36"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2022-07-27T07:50:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Mannervesi/Valtakunnallinen sinileväseuranta (Iso Marjakari)";"61° 0' 19.67"" N, 21° 18' 46.82"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2022-07-27T08:15:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";"Levätilanne edelleen lievempi kuin aikaisempina kesinä. Levää on jonkin verran veteen sekoittuneena. Tuulet eivät anna levälle mahdollisuutta nousta pintaan ja muodostaa kukintaa."
"Houhajärvi (35.184.1.002)/Valtakunnallinen sinileväseuranta";"61° 17' 54.38"" N, 22° 58' 47.87"" E";"Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus";2022-07-27T08:46:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Haapasaaren itäinen ulkomerialue (91.12)/Valtakunnallinen sinileväseuranta (Suomenlahti, Haapasaari)";"60° 15' 1.20"" N, 27° 14' 49.35"" E";"Kaakkois-Suomen elinkeino-, liikenne- ja ympäristökeskus";2022-07-27T10:00:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";"Tuulista, veden lämpötila 19 astetta."
"Turun rannikkoalue (95.11)/Valtakunnallinen sinileväseuranta (Kirkonsalmi, Merimasku)";"60° 28' 43.61"" N, 21° 53' 4.99"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2022-07-27T11:44:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Kustavin rannikkoalue (95.31)/Valtakunnallinen sinileväseuranta (Ströömi)";"60° 32' 41.33"" N, 21° 19' 54.32"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2022-07-27T12:20:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Kirkkojärvi (95.110.1.020)/Valtakunnallinen sinileväseuranta (Rymättylän Kirkkojärvi)";"60° 22' 15.30"" N, 21° 55' 58.83"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2022-07-27T12:29:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Paraisten sisäsaaristovedet/Rotarien sinileväseuranta (Parainen, Tjuven saari)";"60° 17' 10.66"" N, 22° 18' 39.84"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2022-07-27T19:59:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Hyväjärvi (04.252.1.016)/Saunaranta";"62° 10' 28.90"" N, 27° 21' 32.21"" E";"Etelä-Savon elinkeino-, liikenne- ja ympäristökeskus";2022-07-28T19:19:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Vanajavesi (yhd.)/Kuhanselkä, Mälkiäinen";"61° 11' 56.19"" N, 24° 16' 0.88"" E";"Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus";2022-07-28T19:55:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
Mannervesi/Koivuniemi;"61° 0' 5.47"" N, 21° 18' 31.83"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2022-07-29T20:34:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Hakkenpää - Tuulvesi/Ikähimo";"60° 38' 31.35"" N, 21° 25' 45.59"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2022-07-30T08:52:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Flatöfjärden/Ryssö sund, Tröttviken";"60° 22' 16.33"" N, 19° 59' 44.71"" E";"Ahvenanmaan maakunta";2022-07-30T19:15:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Niulalahti/Havaintopaikka 1";"60° 22' 5.58"" N, 21° 51' 12.42"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2022-07-31T17:14:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Hakkenpää - Tuulvesi/Rotarien sinileväseuranta (Tupaluoto, Lokalahti)";"60° 38' 56.05"" N, 21° 22' 2.06"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2022-07-31T17:30:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Bengtsår/Båtviken lahti";"59° 57' 57.24"" N, 23° 11' 34.61"" E";"Uudenmaan elinkeino-, liikenne- ja ympäristökeskus";2022-08-01T10:00:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Rauman ja Eurajoen saaristo/Rotarien sinileväseuranta (Verkkoniemennokka)";"61° 3' 37.92"" N, 21° 23' 29.51"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2022-08-01T10:45:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";"Tyyni ilma, sinilevää alkaa kertyä pintaan"
"Paimionlahti ja Paimionselän sisäosa/Valtakunnallinen sinileväseuranta (Paimionlahti, Harvaluodon uimaranta)";"60° 22' 14.99"" N, 22° 30' 56.58"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2022-08-01T11:47:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Iso- ja Pikku-Nauvon vesialue/Rotarien sinileväseuranta (Anisorfjärden, Tratten)";"60° 9' 13.61"" N, 21° 56' 3.80"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2022-08-01T12:00:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Pernajanlahti/Havaintopaikka 1";"60° 22' 24.29"" N, 26° 2' 55.40"" E";"Uudenmaan elinkeino-, liikenne- ja ympäristökeskus";2022-08-01T12:15:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Hemsjön (48.003.1.004)/Heimsjö simstrand";"63° 32' 36.74"" N, 23° 30' 23.86"" E";"Etelä-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus";2022-08-01T13:00:00;1;;-;"Asiantuntijan ylläpitämä";"Sinilevää havaittavissa uimarannalla laitureiden ympärillä. Uimarannalla uintikieltosuositus."
"Purmojärvi (46.041.1.001)/Paloniemi-Viitamäki";"63° 16' 40.16"" N, 23° 19' 6.92"" E";"Etelä-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus";2022-08-01T13:30:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Vimpelinlampi (59.337.1.002)/Valtakunnallinen sinileväseuranta";"64° 12' 49.32"" N, 27° 41' 18.24"" E";"Kainuun elinkeino-, liikenne- ja ympäristökeskus";2022-08-01T14:21:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
