Havaintopaikka;Koordinaatit;ELY-keskus;Päivämäärä;LevätilanneNum;LevätilanneTxt;Seuranta;Ylläpito;Lisätiedot
"Vesijärvi (14.241.1.001)/Valtakunnallinen sinileväseuranta (Mukkula)";"61° 0' 50.93"" N, 25° 38' 35.07"" E";"Hämeen elinkeino-, liikenne- ja ympäristökeskus";2021-07-05T13:15:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Suvasvesi (04.273.1.001)/Rotarien sinileväseuranta (Ukonlahti)";"62° 38' 29.32"" N, 28° 15' 37.63"" E";"Pohjois-Savon elinkeino-, liikenne- ja ympäristökeskus";2021-07-05T15:25:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Suvisaaristo-Lauttasaari/Rotarien sinileväseuranta (Nokkalan majakka)";"60° 8' 53.92"" N, 24° 45' 16.31"" E";"Uudenmaan elinkeino-, liikenne- ja ympäristökeskus";2021-07-05T15:28:52;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Iso- ja Pikku-Nauvon vesialue/Rotarien sinileväseuranta (Hökberg)";"60° 10' 31.35"" N, 21° 56' 53.72"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2021-07-05T17:33:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Kivijärvi (14.443.1.001)/Palosaari";"63° 12' 53.23"" N, 25° 10' 28.22"" E";"Keski-Suomen elinkeino-, liikenne- ja ympäristökeskus";2021-07-05T17:53:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Kolkonjärvi (04.242.1.001)/Havaintopaikka 1";"62° 1' 32.51"" N, 28° 3' 56.65"" E";"Etelä-Savon elinkeino-, liikenne- ja ympäristökeskus";2021-07-05T18:32:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Iso- ja Pikku-Nauvon vesialue/Havaintopaikka 1";"60° 7' 39.46"" N, 21° 48' 7.61"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2021-07-05T19:47:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Iijärvi (61.341.1.002)/Havaintopaikka 1";"65° 50' 38.87"" N, 29° 22' 41.00"" E";"Pohjois-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus";2021-07-05T20:03:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Himanka-Kokkola/Havaintopaikka 1";"64° 0' 43.22"" N, 23° 23' 17.56"" E";"Etelä-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus";2021-07-05T20:32:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Rymättylän ja Houtskarin välinen saaristo/Roslaxinlahti";"60° 8' 48.94"" N, 21° 38' 30.66"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2021-07-05T20:41:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Saimaa (04.112.1.001)/Virranlahti";"61° 8' 10.80"" N, 28° 10' 29.81"" E";"Kaakkois-Suomen elinkeino-, liikenne- ja ympäristökeskus";2021-07-05T21:44:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Kallan/Havaintopaikka 1";"63° 45' 56.95"" N, 22° 33' 15.96"" E";"Etelä-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus";2021-07-06T00:05:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Kelajoen valuma-alue (61.437)/Havaintopaikka 1";"65° 45' 50.12"" N, 27° 0' 4.33"" E";"Lapin elinkeino-, liikenne- ja ympäristökeskus";2021-07-06T00:22:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Uusikaarlepyyn - Larsmon rannikkoalue (99.11)/Valtakunnallinen sinileväseuranta (Pietarsaaren edusta)";"63° 43' 27.53"" N, 22° 37' 12.42"" E";"Etelä-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus";2021-07-06T07:30:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Villikkalanjärvi (16.003.1.003)/Valtakunnallinen sinileväseuranta";"60° 45' 35.16"" N, 26° 3' 50.14"" E";"Hämeen elinkeino-, liikenne- ja ympäristökeskus";2021-07-06T07:50:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Rymättylän ja Houtskarin välinen saaristo/Rotarien sinileväseuranta (Bölsviken)";"60° 8' 31.72"" N, 21° 38' 36.12"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2021-07-06T08:00:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Vangasjärvi (14.795.1.004)/Valtakunnallinen sinileväseuranta (Seunala)";"62° 17' 59.25"" N, 27° 4' 43.31"" E";"Etelä-Savon elinkeino-, liikenne- ja ympäristökeskus";2021-07-06T08:15:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Houhajärvi (35.184.1.002)/Valtakunnallinen sinileväseuranta";"61° 17' 54.38"" N, 22° 58' 47.87"" E";"Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus";2021-07-06T08:26:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Ähtärinjärvi (35.433.1.001)/Valtakunnallinen sinileväseuranta (Ähtärinsalmi)";"62° 35' 31.30"" N, 24° 8' 6.38"" E";"Etelä-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus";2021-07-06T09:15:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Vesijärvi (14.241.1.001)/Valtakunnallinen sinileväseuranta (Pirppulan uimaranta)";"61° 9' 39.51"" N, 25° 33' 25.72"" E";"Hämeen elinkeino-, liikenne- ja ympäristökeskus";2021-07-06T09:30:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Koutajärvi (14.732.1.001)/Valtakunnallinen sinileväseuranta";"63° 7' 33.24"" N, 26° 20' 42.00"" E";"Pohjois-Savon elinkeino-, liikenne- ja ympäristökeskus";2021-07-06T09:44:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";"Rannalla sinilevä raitoja."
"Vesijärvi (14.241.1.001)/Valtakunnallinen sinileväseuranta (pohjoisosa)";"61° 10' 14.52"" N, 25° 32' 8.88"" E";"Hämeen elinkeino-, liikenne- ja ympäristökeskus";2021-07-06T09:45:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Lohtajanselkä/Himanka, Pohjoissataman edusta";"64° 5' 38.76"" N, 23° 34' 44.89"" E";"Pohjois-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus";2021-07-06T09:49:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Halsuanjärvi (49.033.1.001)/Halsuanjärven uimaranta";"63° 27' 30.27"" N, 24° 9' 30.34"" E";"Etelä-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus";2021-07-06T09:57:00;1;;-;"Asiantuntijan ylläpitämä";"Sinilevähippusia havaittavissa vedessä vähän paikoitellen."
"Oivanginjärvi (74.041.1.014)/Valtakunnallinen sinileväseuranta (Murhiniemi)";"66° 2' 34.11"" N, 29° 4' 55.08"" E";"Pohjois-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus";2021-07-06T09:58:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Kirkkojärvi (35.713.1.022)/Valtakunnallinen sinileväseuranta";"61° 27' 16.56"" N, 24° 2' 33.00"" E";"Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus";2021-07-06T10:10:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Turun rannikkoalue (95.11)/Valtakunnallinen sinileväseuranta (Seili)";"60° 14' 10.51"" N, 21° 57' 18.02"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2021-07-06T11:27:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Näsijärvi (yhd.)/pikkuliirintie 49";"61° 36' 56.57"" N, 23° 46' 3.06"" E";"Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus";2021-07-06T11:46:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Rusutjärvi (21.083.1.001)/Valtakunnallinen sinileväseuranta (uimaranta)";"60° 25' 47.28"" N, 24° 59' 17.80"" E";"Uudenmaan elinkeino-, liikenne- ja ympäristökeskus";2021-07-06T12:22:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Hangon läntisen selän ulkosaaristoalue/Örö vierasvenesatama";"59° 48' 26.11"" N, 22° 20' 19.18"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2021-07-06T13:01:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Savijärvi (81.043.1.002)/Valtakunnallinen sinileväseuranta";"60° 21' 50.39"" N, 25° 20' 6.94"" E";"Uudenmaan elinkeino-, liikenne- ja ympäristökeskus";2021-07-06T13:15:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Iniön - Kustavin ulkosaaristoalue/Rotarien sinileväseuranta (Grisslesklobben)";"60° 24' 23.56"" N, 21° 14' 32.87"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2021-07-06T13:25:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Paraisten ja Nauvon välinen vesialue/Rotarien sinileväseuranta (Haradsholmen)";"60° 11' 41.00"" N, 22° 11' 54.52"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2021-07-06T13:43:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Höytiäinen (04.821.1.001)/Vilulahti";"62° 49' 5.71"" N, 29° 28' 42.78"" E";"Pohjois-Karjalan elinkeino-, liikenne- ja ympäristökeskus";2021-07-06T13:47:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Kuortaneenjärvi (44.041.1.001)/Valtakunnallinen sinileväseuranta";"62° 48' 50.04"" N, 23° 28' 1.20"" E";"Etelä-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus";2021-07-06T13:54:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Misijärvi (65.798.1.001)/Misijokisuu";"66° 36' 8.42"" N, 26° 44' 54.55"" E";"Lapin elinkeino-, liikenne- ja ympäristökeskus";2021-07-06T13:59:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Simpelejärvi (yhd.)/Someroniemi";"61° 30' 34.12"" N, 29° 21' 11.99"" E";"Kaakkois-Suomen elinkeino-, liikenne- ja ympäristökeskus";2021-07-06T14:12:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Yli-Kitka (73.025.1.001)/Valtakunnallinen sinileväseuranta (Soukkalahti)";"66° 4' 30.00"" N, 28° 7' 53.76"" E";"Lapin elinkeino-, liikenne- ja ympäristökeskus";2021-07-06T15:10:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Tottijärvi (35.211.1.009)/Valtakunnallinen sinileväseuranta";"61° 24' 21.60"" N, 23° 19' 26.76"" E";"Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus";2021-07-06T15:17:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Yli-Kitka (73.025.1.001)/Valtakunnallinen sinileväseuranta (Himmerkinlahti)";"66° 4' 54.48"" N, 28° 17' 3.48"" E";"Lapin elinkeino-, liikenne- ja ympäristökeskus";2021-07-06T15:40:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Pyhäjärvi (35.211.1.001)/Valtakunnallinen sinileväseuranta (Lehtiniemi)";"61° 26' 20.60"" N, 23° 29' 18.64"" E";"Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus";2021-07-06T15:47:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Pyhämaan saaristo/Kajasleto";"61° 1' 21.05"" N, 21° 21' 16.20"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2021-07-06T16:13:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Paraisten ja Nauvon välinen vesialue/Rotarien sinileväseuranta (Lilla Ekholmen)";"60° 10' 47.19"" N, 22° 10' 36.45"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2021-07-06T16:45:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Keitele (yhd.)/Vermatsaari";"63° 6' 35.92"" N, 25° 52' 26.87"" E";"Keski-Suomen elinkeino-, liikenne- ja ympäristökeskus";2021-07-06T17:45:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Kallavesi (yhd.)/Vaajasalo, eteläranta";"62° 53' 45.19"" N, 27° 49' 56.22"" E";"Pohjois-Savon elinkeino-, liikenne- ja ympäristökeskus";2021-07-06T20:42:00;1;;-;"Tavallisen käyttäjän ylläpitämä";"Ajautuu vähäisessä etelätuulessa Ollinselältä."
Sandöfjärden/Sandöfjärden;"59° 53' 41.28"" N, 23° 38' 57.11"" E";"Uudenmaan elinkeino-, liikenne- ja ympäristökeskus";2021-07-07T07:17:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Vesijärvi (14.241.1.001)/Rotarien sinileväseuranta (Paimelanlahti)";"61° 5' 11.90"" N, 25° 37' 48.03"" E";"Hämeen elinkeino-, liikenne- ja ympäristökeskus";2021-07-07T07:20:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Orslandet/Andö HSS";"59° 55' 23.40"" N, 23° 55' 0.91"" E";"Uudenmaan elinkeino-, liikenne- ja ympäristökeskus";2021-07-07T08:00:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Kallavesi (yhd.)/Metsämaja";"62° 52' 32.41"" N, 27° 48' 44.62"" E";"Pohjois-Savon elinkeino-, liikenne- ja ympäristökeskus";2021-07-07T08:07:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Mannervesi/Valtakunnallinen sinileväseuranta (Iso Marjakari)";"61° 0' 19.67"" N, 21° 18' 46.82"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2021-07-07T08:36:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";"Levätilanne vaihtelee. Viime päivinä tuulet ovat olleet suotuisat ja sekoittaneet vedet, niin ettei levä pääse kukkimaan. Kuvassa tilanne tänä aamuna."
"Iso-Sintiö (59.914.1.021)/Valtakunnallinen sinileväseuranta";"64° 14' 45.96"" N, 29° 18' 58.32"" E";"Kainuun elinkeino-, liikenne- ja ympäristökeskus";2021-07-07T09:17:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Syvä Tervajärvi (59.917.1.008)/Valtakunnallinen sinileväseuranta";"64° 1' 41.16"" N, 29° 41' 8.52"" E";"Kainuun elinkeino-, liikenne- ja ympäristökeskus";2021-07-07T09:18:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Haatajanjärvi (59.912.1.006)/Valtakunnallinen sinileväseuranta";"64° 6' 30.24"" N, 29° 31' 36.48"" E";"Kainuun elinkeino-, liikenne- ja ympäristökeskus";2021-07-07T09:19:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Vimpelinlampi (59.337.1.002)/Valtakunnallinen sinileväseuranta";"64° 12' 49.32"" N, 27° 41' 18.24"" E";"Kainuun elinkeino-, liikenne- ja ympäristökeskus";2021-07-07T09:21:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Puolankajärvi (60.055.1.001)/Valtakunnallinen sinileväseuranta";"64° 51' 54.36"" N, 27° 40' 1.20"" E";"Kainuun elinkeino-, liikenne- ja ympäristökeskus";2021-07-07T09:34:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Haukivesi (Saimaa) (04.211.1.001)/Valtakunnallinen sinileväseuranta (Pieni Raudanvesi)";"62° 4' 6.88"" N, 28° 18' 15.18"" E";"Etelä-Savon elinkeino-, liikenne- ja ympäristökeskus";2021-07-07T09:46:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Espoonlahti/Rotarien sinileväseuranta (Klobbenin saaristovenelaituri)";"60° 8' 6.00"" N, 24° 38' 51.08"" E";"Uudenmaan elinkeino-, liikenne- ja ympäristökeskus";2021-07-07T09:51:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Loppijärvi (35.874.1.001)/Valtakunnallinen sinileväseuranta (Kirkonkylän uimaranta)";"60° 42' 20.35"" N, 24° 25' 43.48"" E";"Hämeen elinkeino-, liikenne- ja ympäristökeskus";2021-07-07T09:56:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Sandöfjärden/Rotarien sinileväseuranta (Lökholmen)";"59° 51' 38.80"" N, 23° 26' 48.01"" E";"Uudenmaan elinkeino-, liikenne- ja ympäristökeskus";2021-07-07T10:11:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Salmijärvi (21.045.1.007)/Etelälahti";"60° 21' 38.18"" N, 24° 30' 44.78"" E";"Uudenmaan elinkeino-, liikenne- ja ympäristökeskus";2021-07-07T10:25:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Unnukka (04.271.1.001)/Valtakunnallinen sinileväseuranta (Kalmalahti)";"62° 29' 4.92"" N, 27° 46' 51.60"" E";"Pohjois-Savon elinkeino-, liikenne- ja ympäristökeskus";2021-07-07T11:01:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Höytiäinen (04.821.1.001)/Valtakunnallinen sinileväseuranta (Hiekkaniemi)";"63° 2' 44.07"" N, 29° 31' 55.00"" E";"Pohjois-Karjalan elinkeino-, liikenne- ja ympäristökeskus";2021-07-07T11:19:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Lannevesi (14.651.1.001)/Orvokkimökki 1";"62° 35' 36.26"" N, 25° 24' 34.58"" E";"Keski-Suomen elinkeino-, liikenne- ja ympäristökeskus";2021-07-07T12:43:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Kallavesi (yhd.)/Vaajasalo, eteläranta";"62° 53' 45.19"" N, 27° 49' 56.22"" E";"Pohjois-Savon elinkeino-, liikenne- ja ympäristökeskus";2021-07-07T12:48:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Iniön saaristoalue (95.212)/Valtakunnallinen sinileväseuranta (Söderby)";"60° 21' 58.40"" N, 21° 24' 29.98"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2021-07-07T12:50:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Isojärvi (18.063.1.002)/Uimaranta";"60° 33' 36.02"" N, 25° 20' 53.93"" E";"Uudenmaan elinkeino-, liikenne- ja ympäristökeskus";2021-07-07T14:03:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Haapajärvi (06.022.1.001)/Valtakunnallinen sinileväseuranta";"60° 55' 25.14"" N, 28° 18' 9.76"" E";"Kaakkois-Suomen elinkeino-, liikenne- ja ympäristökeskus";2021-07-07T14:26:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Palokki (04.271.1.056)/Valtakunnallinen sinileväseuranta";"62° 32' 29.04"" N, 27° 53' 23.64"" E";"Pohjois-Savon elinkeino-, liikenne- ja ympäristökeskus";2021-07-07T14:40:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Ålands Hav Södra/Rotarien sinileväseuranta (Langnäs, Järsö)";"60° 0' 43.26"" N, 19° 59' 7.70"" E";"Ahvenanmaan maakunta";2021-07-07T16:36:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Rymättylän ja Houtskarin välinen saaristo/Rotarien sinileväseuranta (Svedjeholm)";"60° 8' 36.12"" N, 21° 29' 40.57"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2021-07-07T17:58:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Villinki/Iso Kallahti";"60° 11' 50.83"" N, 25° 7' 44.14"" E";"Uudenmaan elinkeino-, liikenne- ja ympäristökeskus";2021-07-07T18:00:00;1;;-;"Tavallisen käyttäjän ylläpitämä";"Sinilevää vedessä jokapuolella Kallvikinniemen länsipuolella"
"Kallavesi (yhd.)/Pirttilahti";"62° 49' 27.85"" N, 27° 40' 58.04"" E";"Pohjois-Savon elinkeino-, liikenne- ja ympäristökeskus";2021-07-07T18:30:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Korppoon - Houtskarin ulkosaaristoalue/Korpoström laituripaikka (oma)";"60° 6' 40.95"" N, 21° 36' 10.09"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2021-07-07T18:48:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Suvisaaristo-Lauttasaari/Rotarien sinileväseuranta (Westend)";"60° 9' 30.85"" N, 24° 48' 1.72"" E";"Uudenmaan elinkeino-, liikenne- ja ympäristökeskus";2021-07-07T18:49:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Upinniemenselkä/Rotarien sinileväseuranta (Gräspajkan)";"59° 59' 42.15"" N, 24° 25' 28.64"" E";"Uudenmaan elinkeino-, liikenne- ja ympäristökeskus";2021-07-07T18:52:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Toisvesi (35.421.1.001)/Havaintopaikka 3";"62° 22' 47.28"" N, 23° 40' 20.01"" E";"Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus";2021-07-07T18:55:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Kirkonsalmi - Salavainen - Kolkka/Rotarien sinileväseuranta (Pölläniemi)";"60° 29' 25.84"" N, 21° 48' 40.20"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2021-07-07T19:11:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Suvisaaristo-Lauttasaari/Rotarien sinileväseuranta (Nuottaniemi)";"60° 8' 31.00"" N, 24° 44' 15.20"" E";"Uudenmaan elinkeino-, liikenne- ja ympäristökeskus";2021-07-07T19:15:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Hankoniemi/Jussarö vierasvenesatama";"59° 49' 51.03"" N, 23° 34' 14.63"" E";"Uudenmaan elinkeino-, liikenne- ja ympäristökeskus";2021-07-07T19:33:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Vesijärvi (14.241.1.001)/Rotarien sinileväseuranta (Paimelanlahti)";"61° 5' 11.90"" N, 25° 37' 48.03"" E";"Hämeen elinkeino-, liikenne- ja ympäristökeskus";2021-07-07T20:06:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";"Levä on selvästi lisääntynyt tänään."
"Iso- ja Pikku-Nauvon vesialue/Rotarien sinileväseuranta (Nämarholmen)";"60° 10' 7.53"" N, 21° 51' 52.38"" E";"Uudenmaan elinkeino-, liikenne- ja ympäristökeskus";2021-07-07T20:55:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Haapasaaren itäinen ulkomerialue (91.12)/Valtakunnallinen sinileväseuranta (Suomenlahti, Haapasaari)";"60° 15' 1.20"" N, 27° 14' 49.35"" E";"Kaakkois-Suomen elinkeino-, liikenne- ja ympäristökeskus";2021-07-08T10:30:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";"Vesistönäytteenoton yhteydessä näytteenottajan silmämääräinen havainto: levämäärä=1"
"Inkoo Fagervik/Österviken, Jakob Ramsjö";"59° 59' 41.20"" N, 23° 58' 52.40"" E";"Uudenmaan elinkeino-, liikenne- ja ympäristökeskus";2021-07-08T10:37:00;1;;-;"Tavallisen käyttäjän ylläpitämä";"Sinilevää erittäin vähän, mutta havaittavissa. Vesi kirkasta."
"Rusutjärvi (21.083.1.001)/Valtakunnallinen sinileväseuranta (uimaranta)";"60° 25' 47.28"" N, 24° 59' 17.80"" E";"Uudenmaan elinkeino-, liikenne- ja ympäristökeskus";2021-07-08T11:07:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Tammion saaristoalue (91.113)/Valtakunnallinen sinileväseuranta (Suomenlahti, Huovari)";"60° 23' 18.66"" N, 27° 39' 18.74"" E";"Kaakkois-Suomen elinkeino-, liikenne- ja ympäristökeskus";2021-07-08T12:00:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";"Vesistönäytteenoton yhteydessä näytteenottajan silmämääräinen havainto: levämäärä=1"
"Nummijärvi (26.003.1.001)/Uimaranta 2";"60° 35' 9.68"" N, 23° 15' 1.92"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2021-07-08T12:45:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Haminan rannikkoalue (91.112)/Valtakunnallinen sinileväseuranta (Suomenlahti, Tammio)";"60° 26' 1.72"" N, 27° 23' 14.47"" E";"Kaakkois-Suomen elinkeino-, liikenne- ja ympäristökeskus";2021-07-08T13:00:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";"Vesistönäytteenoton yhteydessä näytteenottajan silmämääräinen havainto: levämäärä=1"
"Inkoo Degerö/Havaintopaikka 2";"60° 3' 16.92"" N, 24° 12' 26.81"" E";"Uudenmaan elinkeino-, liikenne- ja ympäristökeskus";2021-07-08T16:15:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Toisvesi (35.421.1.001)/Havaintopaikka 4";"62° 22' 24.31"" N, 23° 39' 15.79"" E";"Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus";2021-07-08T16:51:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Hunttijärvi (19.003.1.014)/Saaren ranta";"60° 44' 42.83"" N, 25° 26' 21.73"" E";"Uudenmaan elinkeino-, liikenne- ja ympäristökeskus";2021-07-08T18:41:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Narvijärvi (33.009.1.001)/Rotarien sinileväseuranta (Houninlahti)";"61° 4' 29.86"" N, 21° 51' 19.24"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2021-07-08T20:03:00;1;;"Valtakunnallinen leväseuranta";"Asiantuntijan ylläpitämä";
"Toisvesi (35.421.1.001)/Liedenpohjantie";"62° 20' 32.31"" N, 23° 39' 39.40"" E";"Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus";2021-07-09T09:57:00;1;;-;"Tavallisen käyttäjän ylläpitämä";"Sinilevää on niin, että uiminen ei ole järkevää"
"Valkeajärvi (67.252.1.002)/Valkeajärven uimaranta";"66° 48' 21.00"" N, 24° 6' 55.81"" E";"Lapin elinkeino-, liikenne- ja ympäristökeskus";2021-07-09T10:00:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Hakkenpää - Tuulvesi/Fiskori, sinilevä";"60° 38' 39.92"" N, 21° 20' 10.55"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2021-07-09T10:12:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
"Hakkenpää - Tuulvesi/Ikähimo";"60° 38' 31.35"" N, 21° 25' 45.59"" E";"Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus";2021-07-09T11:13:00;1;;-;"Tavallisen käyttäjän ylläpitämä";
